 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
          13           5 -0.18810358530210497     
          14           5 -0.24324845998613115     
          15           5   1.9728702594133729E-002
          16           5   3.9997413661469264E-002
          17           5   3.9997413661469264E-002
           0           6  0.31769848764218717     
           1           6  0.31769848764218717     
           2           6  -1.9807582696085888E-002
           3           6 -0.19698929352797950     
           4           6  -5.9880836630474193E-002
           5           6  0.27434460173341896     
           6           6  0.33029403048517975     
           7           6  0.20910884819964737     
           8           6  0.21680222912920383     
           9           6   3.7113818752372220E-002
          10           6   6.8523891007513812E-002
          11           6  -7.0021302640537603E-003
          12           6  -9.1281835098979275E-003
          13           6 -0.33367241562295802     
          14           6 -0.53263918982229763     
          15           6 -0.27203768161740338     
          16           6  0.12324141326401432     
          17           6  0.12324141326401432     
           0           7  0.39719125067489369     
           1           7  0.39719125067489369     
           2           7  -9.1341583114646449E-002
           3           7 -0.84261523665181992     
           4           7 -0.60856392759830347     
           5           7  0.16045784733552099     
           6           7  0.19402784795576816     
           7           7  0.35321939199571101     
           8           7  0.24658380919890832     
           9           7  0.40958568618295221     
          10           7  0.36189691067165630     
          11           7  0.54450694409093159     
          12           7  0.52297052695090307     
          13           7 -0.50149470271502605     
          14           7 -0.77172521011352158     
          15           7 -0.25916762321599102     
          16           7  0.42767604149655031     
          17           7  0.42767604149655031     
           0           8  0.49209134026034018     
           1           8  0.49209134026034018     
           2           8 -0.17374417241493995     
           3           8  -1.0325323287310204     
           4           8 -0.78764935065118968     
           5           8   2.4118093383090233E-002
           6           8   9.0201042764188943E-002
           7           8  0.27803282189323691     
           8           8  0.20961188873067566     
           9           8  0.42429816880351628     
          10           8  0.43756784510529506     
          11           8  0.67971397146570023     
          12           8  0.69357865879448921     
          13           8 -0.35514364338112397     
          14           8 -0.71551999461456506     
          15           8 -0.25488760142824540     
          16           8  0.52768802295751926     
          17           8  0.52768802295751926     
           0           9  0.60665786039652370     
           1           9  0.60665786039652370     
           2           9 -0.14503204754695403     
           3           9 -0.84180250468379403     
           4           9 -0.61289604806604059     
           5           9  0.25627839838474537     
           6           9  0.38753411977819974     
           7           9  0.41660522851654297     
           8           9  0.44850722737412413     
           9           9  0.39774929971089262     
          10           9  0.50046273976128586     
          11           9  0.52215849624569688     
          12           9  0.56078358332551148     
          13           9 -0.66244943105364562     
          14           9  -1.1007022483879834     
          15           9 -0.37131424609225105     
          16           9  0.41115065262655781     
          17           9  0.41115065262655781     
           0          10  0.55615725610492917     
           1          10  0.55615725610492917     
           2          10  -6.6350391309211762E-002
           3          10 -0.69522720342152633     
           4          10 -0.46681604759519940     
           5          10  0.38780965721890598     
           6          10  0.50429999768766309     
           7          10  0.50860038082790293     
           8          10  0.49975359949743897     
           9          10  0.39526520225777417     
          10          10  0.43909490286872777     
          11          10  0.40730849227681137     
          12          10  0.41338346531821929     
          13          10 -0.80185763145173328     
          14          10  -1.1913159435012586     
          15          10 -0.43051038807236786     
          16          10  0.32395910186974652     
          17          10  0.32395910186974652     
           0          11  0.27893879397799742     
           1          11  0.27893879397799742     
           2          11 -0.10970599270129901     
           3          11 -0.59642179836967024     
           4          11 -0.41380090497378780     
           5          11   5.0752832615200624E-002
           6          11   9.2029051124904462E-002
           7          11  0.26308859707228505     
           8          11  0.16317741872839137     
           9          11  0.34020574883966798     
          10          11  0.28800821430885792     
          11          11  0.43089653097662406     
          12          11  0.41206141508118965     
          13          11 -0.29002163125884983     
          14          11 -0.52881229147380637     
          15          11 -0.27717951485113618     
          16          11  0.31111923630028632     
          17          11  0.31111923630028632     
           0          12  0.10838798817310737     
           1          12  0.10838798817310737     
           2          12  -8.7826569604012167E-002
           3          12 -0.53390130752374332     
           4          12 -0.47521820839326179     
           5          12 -0.11729867009254492     
           6          12  -9.7565642204548456E-002
           7          12  0.11166630411907952     
           8          12   7.2124951009835250E-002
           9          12  0.30823979124163853     
          10          12  0.30066314583761400     
          11          12  0.47057026271479629     
          12          12  0.48113449567307870     
          13          12 -0.14277753619378292     
          14          12 -0.25449909496254991     
          15          12  -8.4076131513319413E-003
          16          12  0.23291201965382680     
          17          12  0.23291201965382680     
           0          13  -3.4310642740601166E-002
           1          13  -3.4310642740601166E-002
           2          13  -1.8132730666759397E-002
           3          13  0.24069009325185553     
           4          13  0.17701837425317063     
           5          13  -3.9666394724894763E-002
           6          13  -1.7676569080532084E-003
           7          13  -7.5895892563701911E-002
           8          13   2.6173142010557787E-003
           9          13 -0.10474191269148171     
          10          13  -3.6069780888872791E-002
          11          13 -0.14775793770986334     
          12          13 -0.11796362551462476     
          13          13  0.10702617740191062     
          14          13   9.6801068238270283E-002
          15          13  -9.7771083781151430E-003
          16          13 -0.12886341544125091     
          17          13 -0.12886341544125091     
           0          14 -0.22078831135642479     
           1          14 -0.22078831135642479     
           2          14  0.10591941097192914     
           3          14  0.51726468930734004     
           4          14  0.39127544451130991     
           5          14   8.1675824506411351E-002
           6          14   7.2015106013182575E-002
           7          14  -2.5228866337845005E-002
           8          14   2.3162975839473614E-002
           9          14 -0.13369900829899639     
          10          14 -0.13193319590015723     
          11          14 -0.31416187104200455     
          12          14 -0.32111405830786494     
          13          14  -3.6199655910814019E-002
          14          14  0.11658099279190606     
          15          14   7.2691213633869642E-002
          16          14 -0.29742669420144041     
          17          14 -0.29742669420144041     
           0          15 -0.40455213498857989     
           1          15 -0.40455213498857989     
           2          15  0.19285676898564857     
           3          15  0.82089124026709859     
           4          15  0.64124787243310066     
           5          15 -0.12722334044238148     
           6          15 -0.22568607286586173     
           7          15 -0.28532669697069207     
           8          15 -0.32608820434843122     
           9          15 -0.34988719737016977     
          10          15 -0.44577059261737234     
          11          15 -0.52514878089055028     
          12          15 -0.55922767368322657     
          13          15  0.45705608599013969     
          14          15  0.79216445375289923     
          15          15  0.15394809746280458     
          16          15 -0.43416641519015114     
          17          15 -0.43416641519015114     
           0          16 -0.46745108748172243     
           1          16 -0.46745108748172243     
           2          16  0.28145493681195394     
           3          16  0.98846924564585570     
           4          16  0.77528719439559157     
           5          16  -5.0509590732846846E-002
           6          16 -0.18653007785789649     
           7          16 -0.26986245764832495     
           8          16 -0.33474762574176320     
           9          16 -0.38917465246449340     
          10          16 -0.52121497364291935     
          11          16 -0.63536678811344749     
          12          16 -0.68389490568139788     
          13          16  0.37060675669009580     
          14          16  0.80072164193728412     
          15          16  0.20944633651974032     
          16          16 -0.52097862765075409     
          17          16 -0.52097862765075409     
           0          17 -0.46745108748172243     
           1          17 -0.46745108748172243     
           2          17  0.28145493681195394     
           3          17  0.98846924564585570     
           4          17  0.77528719439559157     
           5          17  -5.0509590732846846E-002
           6          17 -0.18653007785789649     
           7          17 -0.26986245764832495     
           8          17 -0.33474762574176320     
           9          17 -0.38917465246449340     
          10          17 -0.52121497364291935     
          11          17 -0.63536678811344749     
          12          17 -0.68389490568139788     
          13          17  0.37060675669009580     
          14          17  0.80072164193728412     
          15          17  0.20944633651974032     
          16          17 -0.52097862765075409     
          17          17 -0.52097862765075409     
 ------------------------------------------------------------
 phi after 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
           0           0 -0.77006903251349379     
           1           0 -0.77006903251349379     
           2           0  0.25169594155728603     
           3           0  0.85756684914428016     
           4           0  0.43976401709258445     
           5           0 -0.18988869793368340     
           6           0 -0.38724616055967542     
           7           0 -0.41201118770939638     
           8           0 -0.35014573540792909     
           9           0 -0.36652676775799975     
          10           0 -0.40445003337039293     
          11           0 -0.52628053743632630     
          12           0 -0.29555007247739640     
          13           0  0.46202543107608779     
          14           0  0.92234645662977943     
          15           0  0.57763831495235596     
          16           0 -0.51996332336474871     
          17           0 -0.51996332336474871     
           0           1 -0.77006903251349379     
           1           1 -0.77006903251349379     
           2           1  0.25169594155728603     
           3           1  0.85756684914428016     
           4           1  0.43976401709258445     
           5           1 -0.18988869793368340     
           6           1 -0.38724616055967542     
           7           1 -0.41201118770939638     
           8           1 -0.35014573540792909     
           9           1 -0.36652676775799975     
          10           1 -0.40445003337039293     
          11           1 -0.52628053743632630     
          12           1 -0.29555007247739640     
          13           1  0.46202543107608779     
          14           1  0.92234645662977943     
          15           1  0.57763831495235596     
          16           1 -0.51996332336474871     
          17           1 -0.51996332336474871     
           0           2 -0.73022830183278109     
           1           2 -0.73022830183278109     
           2           2  0.35284956006734008     
           3           2  0.82653918409827720     
           4           2  0.39584940525337775     
           5           2 -0.11938399295820525     
           6           2 -0.36239071972994169     
           7           2 -0.36816975102080018     
           8           2 -0.38100194130368636     
           9           2 -0.36066842064770621     
          10           2 -0.46142219565583348     
          11           2 -0.53769964110069246     
          12           2 -0.25684772050210014     
          13           2  0.36918270595055008     
          14           2  0.82625122593990641     
          15           2  0.54885644727807126     
          16           2 -0.47028721806988583     
          17           2 -0.47028721806988583     
           0           3 -0.54006291883496993     
           1           3 -0.54006291883496993     
           2           3  0.19595894917470386     
           3           3  0.53056382545232694     
           4           3  0.22915252998210434     
           5           3 -0.17599440868509836     
           6           3 -0.34922866816396569     
           7           3 -0.36950046321602270     
           8           3 -0.34031774223598232     
           9           3 -0.31168518106783899     
          10           3 -0.33763568032266711     
          11           3 -0.36406886965650365     
          12           3 -0.13405761720779491     
          13           3  0.38766980159583242     
          14           3  0.71956483677667504     
          15           3  0.47960373890113150     
          16           3 -0.27204897669519723     
          17           3 -0.27204897669519723     
           0           4 -0.24882026144072417     
           1           4 -0.24882026144072417     
           2           4   7.7544978521692301E-002
           3           4  0.20172474252103095     
           4           4   1.6040735508250550E-002
           5           4 -0.12348072746670025     
           6           4 -0.18292660357028434     
           7           4 -0.21991776029788859     
           8           4 -0.16146271739925144     
           9           4 -0.17544101184054223     
          10           4 -0.14267815463824637     
          11           4 -0.16138830211655220     
          12           4   4.8868350181671585E-002
          13           4  0.24055944665351980     
          14           4  0.29774364084341803     
          15           4  0.24410861480258378     
          16           4  -8.2209995377255651E-002
          17           4  -8.2209995377255651E-002
           0           5  0.12580582323302764     
           1           5  0.12580582323302764     
           2           5  -3.8053700759501277E-002
           3           5  -9.7369840958751896E-002
           4           5  -1.8278585125932015E-002
           5           5   8.6655738038215580E-002
           6           5   9.2287668689511992E-002
           7           5   6.3807173303636194E-002
           8           5   3.8031053912016569E-002
           9           5   2.0579578142727491E-003
          10           5   1.7959147505134578E-003
          11           5  -7.5130807838007727E-003
          12           5  -1.9037584025745458E-002
          13           5  -9.8573103167137605E-002
          14           5 -0.14025114911310080     
          15           5  -8.6662781222616725E-002
          16           5   7.4038284462781503E-002
          17           5   7.4038284462781503E-002
           0           6  0.42007622326539207     
           1           6  0.42007622326539207     
           2           6 -0.13211337507738805     
           3           6 -0.45903235724724867     
           4           6 -0.23057232494173413     
           5           6  0.14346904880149514     
           6           6  0.22030056843007206     
           7           6  0.25216153088525223     
           8           6  0.16689263920142969     
           9           6  0.18518512956583447     
          10           6  0.17409814635158410     
          11           6  0.23606817155567067     
          12           6  0.15834240078666714     
          13           6 -0.27128090661166637     
          14           6 -0.53986127178156318     
          15           6 -0.34614885228224340     
          16           6  0.28455595028716207     
          17           6  0.28455595028716207     
           0           7  0.62605638435529598     
           1           7  0.62605638435529598     
           2           7 -0.36338060269136319     
           3           7 -0.87933609327015150     
           4           7 -0.47571563159522789     
           5           7   5.6422521066131229E-002
           6           7  0.27069609014688906     
           7           7  0.31968123164748741     
           8           7  0.31149349713174757     
           9           7  0.35576906223429999     
          10           7  0.43579816806194344     
          11           7  0.55929791859141764     
          12           7  0.31237875029423678     
          13           7 -0.31288340366635814     
          14           7 -0.72031686252278693     
          15           7 -0.45619582142833159     
          16           7  0.51748312491202619     
          17           7  0.51748312491202619     
           0           8  0.76706188898197003     
           1           8  0.76706188898197003     
           2           8 -0.46804937902339322     
           3           8  -1.0549801629995161     
           4           8 -0.57875101837709220     
           5           8   5.6240358301948484E-002
           6           8  0.35506685568130458     
           7           8  0.39343599348253439     
           8           8  0.43577876551674299     
           9           8  0.44806128696057007     
          10           8  0.58420373390090674     
          11           8  0.69675071003436362     
          12           8  0.40389497241070210     
          13           8 -0.37062204528863529     
          14           8 -0.92240302049929668     
          15           8 -0.58013487279214138     
          16           8  0.59834326775865554     
          17           8  0.59834326775865554     
           0           9  0.82550777531678232     
           1           9  0.82550777531678232     
           2           9 -0.41225223145145551     
           3           9  -1.0046097425770184     
           4           9 -0.49735718359880976     
           5           9  0.18375936026751627     
           6           9  0.47187386868949277     
           7           9  0.52379905993204534     
           8           9  0.50561522498304234     
           9           9  0.50369615730943051     
          10           9  0.58048301491972232     
          11           9  0.66827245829033810     
          12           9  0.30597798858385861     
          13           9 -0.54068356519379202     
          14           9  -1.0672000249140334     
          15           9 -0.69125226481454749     
          16           9  0.53984672519276811     
          17           9  0.53984672519276811     
           0          10  0.72011543510642539     
           1          10  0.72011543510642539     
           2          10 -0.35704400086111410     
           3          10 -0.86968168655391809     
           4          10 -0.38969818069024176     
           5          10  0.17222618389988437     
           6          10  0.40184258021840941     
           7          10  0.47993362779646043     
           8          10  0.42104850413252842     
           9          10  0.46106196397869997     
          10          10  0.49202808998743863     
          11          10  0.59180534522601824     
          12          10  0.21194446078968313     
          13          10 -0.49395982100439362     
          14          10 -0.89357942056931772     
          15          10 -0.61728952733546394     
          16          10  0.46096096059063540     
          17          10  0.46096096059063540     
           0          11  0.46428828469094419     
           1          11  0.46428828469094419     
           2          11 -0.29978730757916733     
           3          11 -0.70533033657529431     
           4          11 -0.40756323114311716     
           5          11  -8.3914404805187290E-003
           6          11  0.20032073866987324     
           7          11  0.27740371249904761     
           8          11  0.30111581513456215     
           9          11  0.36302653218023201     
          10          11  0.43528276491607371     
          11          11  0.53800716200298593     
          12          11  0.29202634787392406     
          13          11 -0.24607058308173252     
          14          11 -0.59386968828382425     
          15          11 -0.38264818466078770     
          16          11  0.37044023652287661     
          17          11  0.37044023652287661     
           0          12  0.18808153701123825     
           1          12  0.18808153701123825     
           2          12 -0.22055203284561192     
           3          12 -0.35191878286570810     
           4          12 -0.18466392738385878     
           5          12  -6.2640310370667598E-002
           6          12   8.3166657978887643E-002
           7          12  0.10276462492680193     
           8          12  0.18690842692142032     
           9          12  0.19468808860735190     
          10          12  0.27968260153312208     
          11          12  0.30903846947616048     
          12          12  0.10501245473820679     
          13          12  -8.1856111397850151E-002
          14          12 -0.20864924787381395     
          15          12 -0.14665771097072644     
          16          12  0.15740455432256023     
          17          12  0.15740455432256023     
           0          13  -9.6734308819515433E-002
           1          13  -9.6734308819515433E-002
           2          13   6.1947871295668235E-002
           3          13  0.16289419972274757     
           4          13   9.2183180453134866E-002
           5          13   7.4312185924187910E-003
           6          13   4.0738340386712799E-004
           7          13   6.5753463526851824E-003
           8          13   1.9752168560118629E-002
           9          13   2.9438264494946118E-003
          10          13  -1.2830944102635751E-002
          11          13  -5.5251381897105802E-002
          12          13  -6.1013242844000892E-002
          13          13  -1.0843635556789806E-002
          14          13   3.3643911970926678E-002
          15          13   1.2320580454208648E-002
          16          13 -0.13958801559785927     
          17          13 -0.13958801559785927     
           0          14 -0.36889306460003396     
           1          14 -0.36889306460003396     
           2          14  0.25633035279035987     
           3          14  0.58388534424051897     
           4          14  0.37743781329050918     
           5          14   2.5654973291232716E-002
           6          14 -0.11679036064561811     
           7          14 -0.13172387402663430     
           8          14 -0.16635981554277815     
           9          14 -0.18472918160519497     
          10          14 -0.27800233751239833     
          11          14 -0.35545635467044623     
          12          14 -0.30973445784932147     
          13          14   9.0954504226201424E-002
          14          14  0.42340105581361431     
          15          14  0.22859704642550094     
          16          14 -0.37550024819287370     
          17          14 -0.37550024819287370     
           0          15 -0.58356195610497319     
           1          15 -0.58356195610497319     
           2          15  0.42655514618526003     
           3          15  0.92349819132935140     
           4          15  0.52869061585660693     
           5          15  -1.5410200042567060E-002
           6          15 -0.24167454296205670     
           7          15 -0.30014993836277754     
           8          15 -0.32283677994548349     
           9          15 -0.37067843734924738     
          10          15 -0.48157380096519464     
          11          15 -0.59856636344094194     
          12          15 -0.36873259167523020     
          13          15  0.26268893196183091     
          14          15  0.67364872099705098     
          15          15  0.40215792493218550     
          16          15 -0.55367391810919964     
          17          15 -0.55367391810919964     
           0          16 -0.68854883439678105     
           1          16 -0.68854883439678105     
           2          16  0.52656123008812350     
           3          16   1.1142247964571144     
           4          16  0.64080583505178523     
           5          16  -3.1136307378364370E-003
           6          16 -0.28223618545276463     
           7          16 -0.36494374413993935     
           8          16 -0.39427074439168225     
           9          16 -0.46017974578084803     
          10          16 -0.59277851946413418     
          11          16 -0.73459265232621640     
          12          16 -0.45435597059064231     
          13          16  0.29379792105731073     
          14          16  0.80517448622023047     
          15          16  0.49852863653190183     
          16          16 -0.65357217005236645     
          17          16 -0.65357217005236645     
           0          17 -0.68854883439678105     
           1          17 -0.68854883439678105     
           2          17  0.52656123008812350     
           3          17   1.1142247964571144     
           4          17  0.64080583505178523     
           5          17  -3.1136307378364370E-003
           6          17 -0.28223618545276463     
           7          17 -0.36494374413993935     
           8          17 -0.39427074439168225     
           9          17 -0.46017974578084803     
          10          17 -0.59277851946413418     
          11          17 -0.73459265232621640     
          12          17 -0.45435597059064231     
          13          17  0.29379792105731073     
          14          17  0.80517448622023047     
          15          17  0.49852863653190183     
          16          17 -0.65357217005236645     
          17          17 -0.65357217005236645     
 ------------------------------------------------------------
 residual on mesh with M =           16
 i, j, residual
           0           0   29.157148069066707     
           1           0   29.157148069066707     
           2           0  -50.148734600478306     
           3           0  -12.056442859829943     
           4           0   3.8549869173186764     
           5           0  -6.5273259523797371     
           6           0   14.740234003132105     
           7           0   9.1076386057179413     
           8           0   17.566903412630069     
           9           0   11.588099931333028     
          10           0   26.474122885958902     
          11           0   5.5438187036446038     
          12           0  -10.543161676801912     
          13           0   12.452280249257957     
          14           0  -21.885371292707049     
          15           0  -20.264899954703310     
          16           0   23.674137581996334     
          17           0   23.674137581996334     
           0           1   29.157148069066707     
           1           1   29.157148069066707     
           2           1  -50.148734600478306     
           3           1  -12.056442859829943     
           4           1   3.8549869173186764     
           5           1  -6.5273259523797371     
           6           1   14.740234003132105     
           7           1   9.1076386057179413     
           8           1   17.566903412630069     
           9           1   11.588099931333028     
          10           1   26.474122885958902     
          11           1   5.5438187036446038     
          12           1  -10.543161676801912     
          13           1   12.452280249257957     
          14           1  -21.885371292707049     
          15           1  -20.264899954703310     
          16           1   23.674137581996334     
          17           1   23.674137581996334     
           0           2   3.3795706955510667     
           1           2   3.3795706955510667     
           2           2  -4.0751067971024924     
           3           2   7.3914841384393100     
           4           2   2.6600497885051499     
           5           2   12.459467198843132     
           6           2   8.7748179273173008     
           7           2   18.142462869856601     
           8           2   2.2717713191755369     
           9           2   13.962556541374676     
          10           2   1.6650027061624169     
          11           2  -11.490457908515396     
          12           2  -5.7264340130347264     
          13           2  -6.9203532262965464     
          14           2  -19.761964780039683     
          15           2  -9.5287221496207266     
          16           2   7.5841603140750067     
          17           2   7.5841603140750067     
           0           3   1.4283373952919476     
           1           3   1.4283373952919476     
           2           3  -16.589106859545002     
           3           3  -2.2572955927916070     
           4           3   2.5210579757241103     
           5           3  -7.2957357980690176     
           6           3  -4.0827915123616059     
           7           3  -2.9344749096363714     
           8           3  -2.8121806015974666     
           9           3   3.9041583892935190     
          10           3   5.3650201862489482     
          11           3  -2.7638641794843011     
          12           3  -7.9879120743220255     
          13           3   15.658931371616550     
          14           3   11.701811209974494     
          15           3   3.5704887852528913     
          16           3   7.4344613547496579     
          17           3   7.4344613547496579     
           0           4  -6.9095411018500990     
           1           4  -6.9095411018500990     
           2           4  -1.2222808340963720     
           3           4   2.1026959782455261     
           4           4  -16.886298724143128     
           5           4  -10.110221302190990     
           6           4  -2.9618797207536804     
           7           4  -11.221079009695551     
           8           4   5.4202081950088745     
           9           4  -3.5263865529268434     
          10           4   9.9977940326017070     
          11           4  -6.0847294184966998     
          12           4   22.343911727002197     
          13           4   18.408684638275798     
          14           4  -7.6973972893776192     
          15           4   9.5674581402651153     
          16           4  0.57978744470910115     
          17           4  0.57978744470910115     
           0           5  -3.6846002490623100     
           1           5  -3.6846002490623100     
           2           5   5.9126997675155639     
           3           5   10.971211755338434     
           4           5   12.225584098401754     
           5           5   11.065560572373577     
           6           5   6.1584794976697506     
           7           5   2.4580562715208596     
           8           5   3.0677120349667968     
           9           5  -4.7510667079906677     
          10           5  -4.6745779535932801     
          11           5  -11.044997101082126     
          12           5  -16.448068251618079     
          13           5  -10.584884472596606     
          14           5   7.2712682096650205     
          15           5   2.5644991912657815     
          16           5  -12.502746100765439     
          17           5  -12.502746100765439     
           0           6  -14.011972923027521     
           1           6  -14.011972923027521     
           2           6   34.181253330943093     
           3           6   13.274390075493862     
           4           6 -0.12625555655371468     
           5           6   13.697842452767842     
           6           6  -7.6621391921104536     
           7           6   5.3406560176638482     
           8           6  -13.630783919763294     
           9           6  -3.3124884093067575     
          10           6  -20.286179789440737     
          11           6  -11.664739763011271     
          12           6   9.4848171293039822     
          13           6  -11.608909893721759     
          14           6   1.4529806767427473     
          15           6   2.2856743161083415     
          16           6  -16.071783708071912     
          17           6  -16.071783708071912     
           0           7  -14.834986420820201     
           1           7  -14.834986420820201     
           2           7   21.185668046514245     
           3           7  -7.0656295510131173     
           4           7  -6.7112323843012973     
           5           7  -6.9625924550386618     
           6           7  -14.804969764409098     
           7           7  -11.540023009416746     
           8           7  -11.030416181594578     
           9           7  -6.2505200350298153     
          10           7  -10.331319250950255     
          11           7   12.387522437632196     
          12           7   6.4686327894476143     
          13           7  -2.2995165237263038     
          14           7   25.850318342212624     
          15           7   15.068172028698875     
          16           7  -10.269589005863139     
          17           7  -10.269589005863139     
           0           8  -12.768976450139817     
           1           8  -12.768976450139817     
           2           8   18.538753163071824     
           3           8  -2.9498300403759004     
           4           8  -9.4503122807096887     
           5           8  -12.310193587192739     
           6           8  -12.783546912037785     
           7           8  -21.335085324900472     
           8           8  -5.1757514090222063     
           9           8  -16.165295769225580     
          10           8  -6.2116488785343584     
          11           8   9.1884623577053262     
          12           8   17.298175785546508     
          13           8   5.4474982415921929     
          14           8   18.671683064956554     
          15           8   15.954097530954236     
          16           8  -12.758484311510173     
          17           8  -12.758484311510173     
           0           9  -7.3976262411042200     
           1           9  -7.3976262411042200     
           2           9   29.024054236488105     
           3           9   3.7705995945703137     
           4           9 -0.29432504241461999     
           5           9   8.3995983620946326     
           6           9 -0.30313049255989810     
           7           9  -1.8202396529584455     
           8           9  -1.7434727829521659     
           9           9  -9.3322903602791829     
          10           9  -12.739017546454516     
          11           9   4.4997594747165124     
          12           9   5.0990808747956784     
          13           9  -21.849602170962555     
          14           9   1.4208957305827568     
          15           9   3.7173162686006975     
          16           9  -17.004667602374340     
          17           9  -17.004667602374340     
           0          10  -3.7512998504026172     
           1          10  -3.7512998504026172     
           2          10   23.330291072656642     
           3          10   2.0346029632426195     
           4          10   13.398131167254451     
           5          10   10.342508196158278     
           6          10  -5.0959958088656769     
           7          10   4.1209587160414678     
           8          10  -13.039050120134171     
           9          10  -4.8482541093936078     
          10          10  -21.233369827611050     
          11          10   6.0370159041391354     
          12          10  -12.023215567364741     
          13          10  -21.868004550979727     
          14          10   16.117538308679308     
          15          10  -2.0181240903191835     
          16          10  -12.564662972382649     
          17          10  -12.564662972382649     
           0          11  -4.7975503790854006     
           1          11  -4.7975503790854006     
           2          11   15.464576092622327     
           3          11  -12.046092703277182     
           4          11  -14.810240506475761     
           5          11  -10.428803025078150     
           6          11  -12.483034599052711     
           7          11  -8.2583499016891686     
           8          11  -8.8066725921375415     
           9          11  -2.1582622702674605     
          10          11  -5.5123255501996606     
          11          11   18.020279068537704     
          12          11   21.258943536496304     
          13          11  0.26470220890145146     
          14          11   3.8156046541386033     
          15          11   5.0514622461954701     
          16          11   1.0359337669552744     
          17          11   1.0359337669552744     
           0          12   7.3891571508725136     
           1          12   7.3891571508725136     
           2          12  -16.772040103709635     
           3          12  -13.616536798738895     
           4          12   1.9313173810021391     
           5          12  -14.581114464047975     
           6          12  0.43050488834286060     
           7          12  -12.624301748990217     
           8          12   6.1706782896143215     
           9          12  -5.5491324695349942     
          10          12   8.8507492129535237     
          11          12   18.151391047815316     
          12          12  -7.5437956778596238     
          13          12   4.6092778156777250     
          14          12   12.890064261551240     
          15          12   3.4182256959323389     
          16          12   5.5188521912239956     
          17          12   5.5188521912239956     
           0          13   8.3486603110461353     
           1          13   8.3486603110461353     
           2          13  -4.6473630905166576     
           3          13   1.1657304874788306     
           4          13  -2.1286388541768249     
           5          13   3.4461318978085309     
           6          13   6.8053905755144699     
           7          13   5.7190498131024921     
           8          13   5.2375713434416280     
           9          13   1.7786455372775372     
          10          13   3.4280054911669477     
          11          13  -1.0019775386996645     
          12          13   6.8153736000100453     
          13          13  -4.0958082476589972     
          14          13  -21.050736118658051     
          15          13  -9.2915988886414684     
          16          13   5.6830818654746587     
          17          13   5.6830818654746587     
           0          14   11.309032482660598     
           1          14   11.309032482660598     
           2          14  -19.220418056498595     
           3          14  -5.6812364698529478     
           4          14   10.788998898667014     
           5          14   4.9275088805751182     
           6          14   7.8389425782389921     
           7          14   13.078146097557584     
           8          14   3.0578399298080559     
           9          14   10.679064421844396     
          10          14   4.9342522864809037     
          11          14   3.9704308538782840     
          12          14  -20.329551497280754     
          13          14  -7.1969861755775639     
          14          14  -2.3929664022901136     
          15          14  -10.888721502588652     
          16          14   12.645187642270841     
          17          14   12.645187642270841     
           0          15   10.650188213237769     
           1          15   10.650188213237769     
           2          15  -22.253647637659043     
           3          15 -0.84469083102493414     
           4          15   1.4507660124154693     
           5          15  -2.0100793535241834     
           6          15   7.0738783351650270     
           7          15   5.8771111736746757     
           8          15   5.1401189522557846     
           9          15   6.8357313065073253     
          10          15   9.2787922157827989     
          11          15  -5.8412299388945499     
          12          15  -2.2509939879965799     
          13          15   12.500772376872538     
          14          15  -16.170410992148952     
          15          15  -10.852787013959237     
          16          15   16.134466900522284     
          17          15   16.134466900522284     
           0          16   12.613708835452670     
           1          16   12.613708835452670     
           2          16  -23.735158021595410     
           3          16  0.55845174608300852     
           4          16   5.5734655583229582     
           5          16   3.0918494463908957     
           6          16   12.210393221534893     
           7          16   9.8946819290581374     
           8          16   8.3538055658415278     
           9          16   9.1243929048044325     
          10          16   10.930522242174963     
          11          16  -8.3400365361911355     
          12          16  -9.7747263653100980     
          13          16   4.6307834463896711     
          14          16  -18.786249234886874     
          15          16  -10.015280487075138     
          16          16   16.971973427406411     
          17          16   16.971973427406411     
           0          17   12.613708835452670     
           1          17   12.613708835452670     
           2          17  -23.735158021595410     
           3          17  0.55845174608300852     
           4          17   5.5734655583229582     
           5          17   3.0918494463908957     
           6          17   12.210393221534893     
           7          17   9.8946819290581374     
           8          17   8.3538055658415278     
           9          17   9.1243929048044325     
          10          17   10.930522242174963     
          11          17  -8.3400365361911355     
          12          17  -9.7747263653100980     
          13          17   4.6307834463896711     
          14          17  -18.786249234886874     
          15          17  -10.015280487075138     
          16          17   16.971973427406411     
          17          17   16.971973427406411     
 ------------------------------------------------------------
 Restricted residual = right-hand-side on mesh with M =            8
 i, j, rhs
           0           0  -5.4217806582407562     
           1           0  -5.4217806582407562     
           2           0  0.46251949610829834     
           3           0   7.3617982942282003     
           4           0   11.772194051845036     
           5           0   13.422445516207256     
