 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
           4           8  -1.5375297657024490E-002
           5           8  0.11586168125279080     
           6           8  0.11586168125279080     
           7           8  -1.2009495264658571E-002
           8           8  -1.2009495264658571E-002
           9           8  -1.2009495264658571E-002
           0           9 -0.10681551732605266     
           1           9 -0.10681551732605266     
           2           9 -0.10681551732605266     
           3           9  -1.5375297657024490E-002
           4           9  -1.5375297657024490E-002
           5           9  0.11586168125279080     
           6           9  0.11586168125279080     
           7           9  -1.2009495264658571E-002
           8           9  -1.2009495264658571E-002
           9           9  -1.2009495264658571E-002
 ------------------------------------------------------------
 corrected solution variable eps on mesh with M =            8
 i, j, residual
           0           0   5.5407751852725937E-002
           1           0   5.5407751852725937E-002
           2           0  -6.6494022956960774E-002
           3           0 -0.13998072147167717     
           4           0 -0.17902789789999085     
           5           0  -8.7529880687868752E-002
           6           0  0.11600726954783119     
           7           0   7.2561512742394238E-002
           8           0   3.6708395250760049E-002
           9           0   3.6708395250760049E-002
           0           1   5.5407751852725937E-002
           1           1   5.5407751852725937E-002
           2           1  -6.6494022956960774E-002
           3           1 -0.13998072147167717     
           4           1 -0.17902789789999085     
           5           1  -8.7529880687868752E-002
           6           1  0.11600726954783119     
           7           1   7.2561512742394238E-002
           8           1   3.6708395250760049E-002
           9           1   3.6708395250760049E-002
           0           2  0.13410791358568563     
           1           2  0.13410791358568563     
           2           2  0.17955230000485589     
           3           2   2.3810642597492951E-002
           4           2  -4.1714002321409899E-002
           5           2  -6.5632300399567967E-002
           6           2  -9.3208313467365120E-002
           7           2 -0.10886495551034453     
           8           2  -9.4773464617817660E-002
           9           2  -9.4773464617817660E-002
           0           3  -2.2381147075550528E-002
           1           3  -2.2381147075550528E-002
           2           3  -2.9184729065883264E-002
           3           3  -7.9359604100209508E-002
           4           3   7.8755904997400844E-003
           5           3   1.5596643174619253E-002
           6           3   1.2626506907609743E-002
           7           3  0.13434237764505516     
           8           3  0.12064886370228217     
           9           3  0.12064886370228217     
           0           4   7.5502944098368635E-002
           1           4   7.5502944098368635E-002
           2           4  0.18897933167511061     
           3           4  0.14316687159626923     
           4           4  0.14524881573382711     
           5           4   1.7386030211034343E-002
           6           4 -0.17532254450613152     
           7           4  -6.1516654700777391E-002
           8           4  -1.2718362446637092E-002
           9           4  -1.2718362446637092E-002
           0           5  -9.4027647405759016E-002
           1           5  -9.4027647405759016E-002
           2           5  -2.5153207442656974E-002
           3           5  -2.3274672109028893E-002
           4           5   6.5824458427680616E-002
           5           5   5.0278907457939434E-002
           6           5  -4.8634269576626671E-002
           7           5   3.5665500597809624E-002
           8           5   3.9478447664505589E-002
           9           5   3.9478447664505589E-002
           0           6   8.8980370004478823E-002
           1           6   8.8980370004478823E-002
           2           6   9.9498290059930480E-002
           3           6  0.17848010923335189     
           4           6  0.13991725357793633     
           5           6  -6.0027445378259096E-002
           6           6 -0.16352038246517003     
           7           6 -0.17242853517041432     
           8           6 -0.13016820810535501     
           9           6 -0.13016820810535501     
           0           7 -0.15573966075738496     
           1           7 -0.15573966075738496     
           2           7 -0.18938095297421312     
           3           7  -1.8507471302783348E-002
           4           7  -2.1868758859211825E-002
           5           7  0.12898154859553448     
           6           7  0.21600908274674849     
           7           7   3.2949914953459586E-002
           8           7   3.0639184495301064E-003
           9           7   3.0639184495301064E-003
           0           8  -7.6129757576967771E-002
           1           8  -7.6129757576967771E-002
           2           8 -0.18254216762367054     
           3           8  -1.0014985193853680E-003
           4           8  -4.4410018929176773E-002
           5           8   7.8651899375089859E-002
           6           8  0.23301508436472668     
           7           8  -1.3272098837128671E-002
           8           8  -4.4877729566212429E-002
           9           8  -4.4877729566212429E-002
           0           9  -7.6129757576967771E-002
           1           9  -7.6129757576967771E-002
           2           9 -0.18254216762367054     
           3           9  -1.0014985193853680E-003
           4           9  -4.4410018929176773E-002
           5           9   7.8651899375089859E-002
           6           9  0.23301508436472668     
           7           9  -1.3272098837128671E-002
           8           9  -4.4877729566212429E-002
           9           9  -4.4877729566212429E-002
 ------------------------------------------------------------
 solution variable (eps) after one 1 Gauss Seidel on mesh with M =            8
 i, j, eps
           0           0   5.1025819282560482E-002
           1           0   5.1025819282560482E-002
           2           0 -0.11106207807072987     
           3           0 -0.13050092139377617     
           4           0 -0.19209540228673824     
           5           0 -0.10190671260624587     
           6           0  0.15029488052663401     
           7           0   7.7803781902676672E-002
           8           0   3.3617065671086230E-002
           9           0   3.3617065671086230E-002
           0           1   5.1025819282560482E-002
           1           1   5.1025819282560482E-002
           2           1 -0.11106207807072987     
           3           1 -0.13050092139377617     
           4           1 -0.19209540228673824     
           5           1 -0.10190671260624587     
           6           1  0.15029488052663401     
           7           1   7.7803781902676672E-002
           8           1   3.3617065671086230E-002
           9           1   3.3617065671086230E-002
           0           2  0.16909023620660979     
           1           2  0.16909023620660979     
           2           2  0.15131770468769223     
           3           2   6.2731353291794578E-002
           4           2  -8.6028843387484927E-003
           5           2  -8.6853441644366258E-002
           6           2 -0.10464017368275969     
           7           2 -0.10426342060887722     
           8           2  -8.7302215743366510E-002
           9           2  -8.7302215743366510E-002
           0           3  -3.7094803509296670E-002
           1           3  -3.7094803509296670E-002
           2           3  -3.1537658096436751E-002
           3           3  -9.5876698470622301E-002
           4           3  -8.2821841566861794E-003
           5           3   4.9177432115229069E-002
           6           3   2.3321806201553393E-002
           7           3  0.11840870480094073     
           8           3  0.12455299583936003     
           9           3  0.12455299583936003     
           0           4   8.3170068806883435E-002
           1           4   8.3170068806883435E-002
           2           4  0.19896588444968483     
           3           4  0.14247632984893363     
           4           4  0.13518992656174200     
           5           4   2.5413988085332125E-002
           6           4 -0.18479034389755356     
           7           4  -8.9475260212776964E-002
           8           4  -2.5808935017883256E-002
           9           4  -2.5808935017883256E-002
           0           5 -0.10595404698561428     
           1           5 -0.10595404698561428     
           2           5  -8.6963827928367016E-003
           3           5  -1.1745747847679358E-002
           4           5   7.3821389146110167E-002
           5           5   7.0352631435596946E-002
           6           5  -6.0506534251060444E-002
           7           5   3.8109431923336268E-002
           8           5   5.6128230580515782E-002
           9           5   5.6128230580515782E-002
           0           6   8.1646695708026656E-002
           1           6   8.1646695708026656E-002
           2           6   9.0695983894227561E-002
           3           6  0.16044881630719937     
           4           6   8.1438389014459725E-002
           5           6  -3.6380794177251916E-002
           6           6 -0.13359196004692195     
           7           6 -0.16158446889704409     
           8           6 -0.13167055450752549     
           9           6 -0.13167055450752549     
           0           7 -0.15189121342317199     
           1           7 -0.15189121342317199     
           2           7 -0.15659124800974478     
           3           7  -1.4115902836253292E-002
           4           7   1.5031884251998397E-002
           5           7   9.0033267590740901E-002
           6           7  0.18530426254380500     
           7           7   5.4707465094802565E-002
           8           7  -5.0187438035737518E-003
           9           7  -5.0187438035737518E-003
           0           8  -7.8756428443276544E-002
           1           8  -7.8756428443276544E-002
           2           8 -0.16747956697186833     
           3           8  -2.2663241690687633E-002
           4           8  -2.4352175004209262E-002
           5           8   6.1105950686238246E-002
           6           8  0.21795729789728202     
           7           8   1.1837926742202250E-002
           8           8  -5.7055005885432601E-002
           9           8  -5.7055005885432601E-002
           0           9  -7.8756428443276544E-002
           1           9  -7.8756428443276544E-002
           2           9 -0.16747956697186833     
           3           9  -2.2663241690687633E-002
           4           9  -2.4352175004209262E-002
           5           9   6.1105950686238246E-002
           6           9  0.21795729789728202     
           7           9   1.1837926742202250E-002
           8           9  -5.7055005885432601E-002
           9           9  -5.7055005885432601E-002
 ------------------------------------------------------------
 prolonged error on mesh with M =           16
 i, j, prolonged error
           0           0   5.1025819282560482E-002
           1           0   5.1025819282560482E-002
           2           0   5.1025819282560482E-002
           3           0 -0.11106207807072987     
           4           0 -0.11106207807072987     
           5           0 -0.13050092139377617     
           6           0 -0.13050092139377617     
           7           0 -0.19209540228673824     
           8           0 -0.19209540228673824     
           9           0 -0.10190671260624587     
          10           0 -0.10190671260624587     
          11           0  0.15029488052663401     
          12           0  0.15029488052663401     
          13           0   7.7803781902676672E-002
          14           0   7.7803781902676672E-002
          15           0   3.3617065671086230E-002
          16           0   3.3617065671086230E-002
          17           0   3.3617065671086230E-002
           0           1   5.1025819282560482E-002
           1           1   5.1025819282560482E-002
           2           1   5.1025819282560482E-002
           3           1 -0.11106207807072987     
           4           1 -0.11106207807072987     
           5           1 -0.13050092139377617     
           6           1 -0.13050092139377617     
           7           1 -0.19209540228673824     
           8           1 -0.19209540228673824     
           9           1 -0.10190671260624587     
          10           1 -0.10190671260624587     
          11           1  0.15029488052663401     
          12           1  0.15029488052663401     
          13           1   7.7803781902676672E-002
          14           1   7.7803781902676672E-002
          15           1   3.3617065671086230E-002
          16           1   3.3617065671086230E-002
          17           1   3.3617065671086230E-002
           0           2   5.1025819282560482E-002
           1           2   5.1025819282560482E-002
           2           2   5.1025819282560482E-002
           3           2 -0.11106207807072987     
           4           2 -0.11106207807072987     
           5           2 -0.13050092139377617     
           6           2 -0.13050092139377617     
           7           2 -0.19209540228673824     
           8           2 -0.19209540228673824     
           9           2 -0.10190671260624587     
          10           2 -0.10190671260624587     
          11           2  0.15029488052663401     
          12           2  0.15029488052663401     
          13           2   7.7803781902676672E-002
          14           2   7.7803781902676672E-002
          15           2   3.3617065671086230E-002
          16           2   3.3617065671086230E-002
          17           2   3.3617065671086230E-002
           0           3  0.16909023620660979     
           1           3  0.16909023620660979     
           2           3  0.16909023620660979     
           3           3  0.15131770468769223     
           4           3  0.15131770468769223     
           5           3   6.2731353291794578E-002
           6           3   6.2731353291794578E-002
           7           3  -8.6028843387484927E-003
           8           3  -8.6028843387484927E-003
           9           3  -8.6853441644366258E-002
          10           3  -8.6853441644366258E-002
          11           3 -0.10464017368275969     
          12           3 -0.10464017368275969     
          13           3 -0.10426342060887722     
          14           3 -0.10426342060887722     
          15           3  -8.7302215743366510E-002
          16           3  -8.7302215743366510E-002
          17           3  -8.7302215743366510E-002
           0           4  0.16909023620660979     
           1           4  0.16909023620660979     
           2           4  0.16909023620660979     
           3           4  0.15131770468769223     
           4           4  0.15131770468769223     
           5           4   6.2731353291794578E-002
           6           4   6.2731353291794578E-002
           7           4  -8.6028843387484927E-003
           8           4  -8.6028843387484927E-003
           9           4  -8.6853441644366258E-002
          10           4  -8.6853441644366258E-002
          11           4 -0.10464017368275969     
          12           4 -0.10464017368275969     
          13           4 -0.10426342060887722     
          14           4 -0.10426342060887722     
          15           4  -8.7302215743366510E-002
          16           4  -8.7302215743366510E-002
          17           4  -8.7302215743366510E-002
           0           5  -3.7094803509296670E-002
           1           5  -3.7094803509296670E-002
           2           5  -3.7094803509296670E-002
           3           5  -3.1537658096436751E-002
           4           5  -3.1537658096436751E-002
           5           5  -9.5876698470622301E-002
           6           5  -9.5876698470622301E-002
           7           5  -8.2821841566861794E-003
           8           5  -8.2821841566861794E-003
           9           5   4.9177432115229069E-002
          10           5   4.9177432115229069E-002
          11           5   2.3321806201553393E-002
          12           5   2.3321806201553393E-002
          13           5  0.11840870480094073     
          14           5  0.11840870480094073     
          15           5  0.12455299583936003     
          16           5  0.12455299583936003     
          17           5  0.12455299583936003     
           0           6  -3.7094803509296670E-002
           1           6  -3.7094803509296670E-002
           2           6  -3.7094803509296670E-002
           3           6  -3.1537658096436751E-002
           4           6  -3.1537658096436751E-002
           5           6  -9.5876698470622301E-002
           6           6  -9.5876698470622301E-002
           7           6  -8.2821841566861794E-003
           8           6  -8.2821841566861794E-003
           9           6   4.9177432115229069E-002
          10           6   4.9177432115229069E-002
          11           6   2.3321806201553393E-002
          12           6   2.3321806201553393E-002
          13           6  0.11840870480094073     
          14           6  0.11840870480094073     
          15           6  0.12455299583936003     
          16           6  0.12455299583936003     
          17           6  0.12455299583936003     
           0           7   8.3170068806883435E-002
           1           7   8.3170068806883435E-002
           2           7   8.3170068806883435E-002
           3           7  0.19896588444968483     
           4           7  0.19896588444968483     
           5           7  0.14247632984893363     
           6           7  0.14247632984893363     
           7           7  0.13518992656174200     
           8           7  0.13518992656174200     
           9           7   2.5413988085332125E-002
          10           7   2.5413988085332125E-002
          11           7 -0.18479034389755356     
          12           7 -0.18479034389755356     
          13           7  -8.9475260212776964E-002
          14           7  -8.9475260212776964E-002
          15           7  -2.5808935017883256E-002
          16           7  -2.5808935017883256E-002
          17           7  -2.5808935017883256E-002
           0           8   8.3170068806883435E-002
           1           8   8.3170068806883435E-002
           2           8   8.3170068806883435E-002
           3           8  0.19896588444968483     
           4           8  0.19896588444968483     
           5           8  0.14247632984893363     
           6           8  0.14247632984893363     
           7           8  0.13518992656174200     
           8           8  0.13518992656174200     
           9           8   2.5413988085332125E-002
          10           8   2.5413988085332125E-002
          11           8 -0.18479034389755356     
          12           8 -0.18479034389755356     
          13           8  -8.9475260212776964E-002
          14           8  -8.9475260212776964E-002
          15           8  -2.5808935017883256E-002
          16           8  -2.5808935017883256E-002
          17           8  -2.5808935017883256E-002
           0           9 -0.10595404698561428     
           1           9 -0.10595404698561428     
           2           9 -0.10595404698561428     
           3           9  -8.6963827928367016E-003
           4           9  -8.6963827928367016E-003
           5           9  -1.1745747847679358E-002
           6           9  -1.1745747847679358E-002
           7           9   7.3821389146110167E-002
           8           9   7.3821389146110167E-002
           9           9   7.0352631435596946E-002
          10           9   7.0352631435596946E-002
          11           9  -6.0506534251060444E-002
          12           9  -6.0506534251060444E-002
          13           9   3.8109431923336268E-002
          14           9   3.8109431923336268E-002
          15           9   5.6128230580515782E-002
          16           9   5.6128230580515782E-002
          17           9   5.6128230580515782E-002
           0          10 -0.10595404698561428     
           1          10 -0.10595404698561428     
           2          10 -0.10595404698561428     
           3          10  -8.6963827928367016E-003
           4          10  -8.6963827928367016E-003
           5          10  -1.1745747847679358E-002
           6          10  -1.1745747847679358E-002
           7          10   7.3821389146110167E-002
           8          10   7.3821389146110167E-002
           9          10   7.0352631435596946E-002
          10          10   7.0352631435596946E-002
          11          10  -6.0506534251060444E-002
          12          10  -6.0506534251060444E-002
          13          10   3.8109431923336268E-002
          14          10   3.8109431923336268E-002
          15          10   5.6128230580515782E-002
          16          10   5.6128230580515782E-002
          17          10   5.6128230580515782E-002
           0          11   8.1646695708026656E-002
           1          11   8.1646695708026656E-002
           2          11   8.1646695708026656E-002
           3          11   9.0695983894227561E-002
           4          11   9.0695983894227561E-002
           5          11  0.16044881630719937     
           6          11  0.16044881630719937     
           7          11   8.1438389014459725E-002
           8          11   8.1438389014459725E-002
           9          11  -3.6380794177251916E-002
          10          11  -3.6380794177251916E-002
          11          11 -0.13359196004692195     
          12          11 -0.13359196004692195     
          13          11 -0.16158446889704409     
          14          11 -0.16158446889704409     
          15          11 -0.13167055450752549     
          16          11 -0.13167055450752549     
          17          11 -0.13167055450752549     
           0          12   8.1646695708026656E-002
           1          12   8.1646695708026656E-002
           2          12   8.1646695708026656E-002
           3          12   9.0695983894227561E-002
           4          12   9.0695983894227561E-002
           5          12  0.16044881630719937     
           6          12  0.16044881630719937     
           7          12   8.1438389014459725E-002
           8          12   8.1438389014459725E-002
           9          12  -3.6380794177251916E-002
          10          12  -3.6380794177251916E-002
          11          12 -0.13359196004692195     
          12          12 -0.13359196004692195     
          13          12 -0.16158446889704409     
          14          12 -0.16158446889704409     
          15          12 -0.13167055450752549     
          16          12 -0.13167055450752549     
          17          12 -0.13167055450752549     
           0          13 -0.15189121342317199     
           1          13 -0.15189121342317199     
           2          13 -0.15189121342317199     
           3          13 -0.15659124800974478     
           4          13 -0.15659124800974478     
           5          13  -1.4115902836253292E-002
           6          13  -1.4115902836253292E-002
           7          13   1.5031884251998397E-002
           8          13   1.5031884251998397E-002
           9          13   9.0033267590740901E-002
          10          13   9.0033267590740901E-002
          11          13  0.18530426254380500     
          12          13  0.18530426254380500     
          13          13   5.4707465094802565E-002
          14          13   5.4707465094802565E-002
          15          13  -5.0187438035737518E-003
          16          13  -5.0187438035737518E-003
          17          13  -5.0187438035737518E-003
           0          14 -0.15189121342317199     
           1          14 -0.15189121342317199     
           2          14 -0.15189121342317199     
           3          14 -0.15659124800974478     
           4          14 -0.15659124800974478     
           5          14  -1.4115902836253292E-002
           6          14  -1.4115902836253292E-002
           7          14   1.5031884251998397E-002
           8          14   1.5031884251998397E-002
           9          14   9.0033267590740901E-002
          10          14   9.0033267590740901E-002
          11          14  0.18530426254380500     
          12          14  0.18530426254380500     
          13          14   5.4707465094802565E-002
          14          14   5.4707465094802565E-002
          15          14  -5.0187438035737518E-003
          16          14  -5.0187438035737518E-003
          17          14  -5.0187438035737518E-003
           0          15  -7.8756428443276544E-002
           1          15  -7.8756428443276544E-002
           2          15  -7.8756428443276544E-002
           3          15 -0.16747956697186833     
           4          15 -0.16747956697186833     
           5          15  -2.2663241690687633E-002
           6          15  -2.2663241690687633E-002
           7          15  -2.4352175004209262E-002
           8          15  -2.4352175004209262E-002
           9          15   6.1105950686238246E-002
          10          15   6.1105950686238246E-002
          11          15  0.21795729789728202     
          12          15  0.21795729789728202     
          13          15   1.1837926742202250E-002
          14          15   1.1837926742202250E-002
          15          15  -5.7055005885432601E-002
          16          15  -5.7055005885432601E-002
          17          15  -5.7055005885432601E-002
           0          16  -7.8756428443276544E-002
           1          16  -7.8756428443276544E-002
           2          16  -7.8756428443276544E-002
           3          16 -0.16747956697186833     
           4          16 -0.16747956697186833     
           5          16  -2.2663241690687633E-002
           6          16  -2.2663241690687633E-002
           7          16  -2.4352175004209262E-002
           8          16  -2.4352175004209262E-002
           9          16   6.1105950686238246E-002
          10          16   6.1105950686238246E-002
          11          16  0.21795729789728202     
          12          16  0.21795729789728202     
          13          16   1.1837926742202250E-002
          14          16   1.1837926742202250E-002
          15          16  -5.7055005885432601E-002
          16          16  -5.7055005885432601E-002
          17          16  -5.7055005885432601E-002
           0          17  -7.8756428443276544E-002
           1          17  -7.8756428443276544E-002
           2          17  -7.8756428443276544E-002
           3          17 -0.16747956697186833     
           4          17 -0.16747956697186833     
           5          17  -2.2663241690687633E-002
           6          17  -2.2663241690687633E-002
           7          17  -2.4352175004209262E-002
           8          17  -2.4352175004209262E-002
           9          17   6.1105950686238246E-002
          10          17   6.1105950686238246E-002
          11          17  0.21795729789728202     
          12          17  0.21795729789728202     
          13          17   1.1837926742202250E-002
          14          17   1.1837926742202250E-002
          15          17  -5.7055005885432601E-002
          16          17  -5.7055005885432601E-002
          17          17  -5.7055005885432601E-002
 ------------------------------------------------------------
 corrected solution variable phi on mesh with M =           16
 i, j, residual
           0           0 -0.43982119529594615     
           1           0 -0.43982119529594615     
           2           0  0.57212761047301131     
           3           0  0.99382424202761510     
           4           0  0.45288542533849052     
           5           0 -0.46221890910548802     
           6           0 -0.77380052387213838     
           7           0 -0.98415798618397055     
           8           0 -0.97543368695023358     
           9           0 -0.95919464688763090     
          10           0 -0.95702234823507593     
          11           0 -0.70765193093808632     
          12           0 -0.35724500941605064     
          13           0  0.53761175866544297     
          14           0   1.0114077587724424     
          15           0  0.54794541203238811     
          16           0 -0.56829809849247670     
          17           0 -0.56829809849247670     
           0           1 -0.43982119529594615     
           1           1 -0.43982119529594615     
           2           1  0.57212761047301131     
           3           1  0.99382424202761510     
           4           1  0.45288542533849052     
           5           1 -0.46221890910548802     
           6           1 -0.77380052387213838     
           7           1 -0.98415798618397055     
           8           1 -0.97543368695023358     
           9           1 -0.95919464688763090     
          10           1 -0.95702234823507593     
          11           1 -0.70765193093808632     
          12           1 -0.35724500941605064     
          13           1  0.53761175866544297     
          14           1   1.0114077587724424     
          15           1  0.54794541203238811     
          16           1 -0.56829809849247670     
          17           1 -0.56829809849247670     
           0           2 -0.44769626763065612     
           1           2 -0.44769626763065612     
           2           2  0.61118243313833143     
           3           2  0.86526046733508810     
           4           2  0.27179137924295532     
           5           2 -0.35536557141949221     
           6           2 -0.69777047162534012     
           7           2 -0.82536110571917420     
           8           2 -0.88867452924693957     
           9           2 -0.81733990001214618     
          10           2 -0.86337896064755326     
          11           2 -0.59706633472422443     
          12           2 -0.17377155592043356     
          13           2  0.42808917248908462     
          14           2  0.86163867002729044     
          15           2  0.51515821674646467     
          16           2 -0.51487065625028239     
          17           2 -0.51487065625028239     
           0           3 -0.24682702449349692     
           1           3 -0.24682702449349692     
           2           3  0.44613945877045358     
           3           3  0.69187472669417416     
           4           3  0.34670764691105316     
           5           3 -0.16637245430457021     
           6           3 -0.37366104991429461     
           7           3 -0.49320303709131075     
           8           3 -0.49579973151959883     
           9           3 -0.57533459525807995     
          10           3 -0.54812566523536255     
          11           3 -0.50949864214476204     
          12           3 -0.26289734378751195     
          13           3  0.23570228495387346     
          14           3  0.55546409817104503     
          15           3  0.32282882950639202     
          16           3 -0.43395403191578930     
          17           3 -0.43395403191578930     
           0           4  -2.7043664395061506E-002
           1           4  -2.7043664395061506E-002
           2           4  0.23368731059403167     
           3           4  0.30484531467738774     
           4           4  0.11412336669477267     
           5           4  -5.1540313578693195E-002
           6           4 -0.10825683017484433     
           7           4 -0.20641240961555890     
           8           4 -0.16553488531315036     
           9           4 -0.26160739898720581     
          10           4 -0.16955563236269319     
          11           4 -0.18652160803001799     
          12           4  -6.9671230507812321E-003
          13           4   9.4083224577133306E-002
          14           4  0.12510240722980731     
          15           4   9.1594277727339232E-002
          16           4 -0.23521544599074945     
          17           4 -0.23521544599074945     
           0           5   3.4294240039561136E-002
           1           5   3.4294240039561136E-002
           2           5 -0.13811498143101797     
           3           5 -0.20389010063117538     
           4           5  -6.0522039016283884E-002
           5           5   8.0293800871513721E-002
           6           5  0.12813467433830578     
           7           5  0.21681484636377679     
           8           5  0.20206582021961456     
           9           5  0.23337813284602552     
          10           5  0.23439170562899297     
          11           5  0.18842565448314097     
          12           5   8.9059427682945697E-002
          13           5  -1.7569823532114115E-002
          14           5  -8.4218491559830577E-002
          15           5  -1.7821276762335109E-002
          16           5  0.14442314950564883     
          17           5  0.14442314950564883     
           0           6  0.25001843621029868     
           1           6  0.25001843621029868     
           2           6 -0.31608626870212003     
           3           6 -0.59613920004738419     
           4           6 -0.27274241781544561     
           5           6  0.19357169240200961     
           6           6  0.33657985561074194     
           7           6  0.52423093651466524     
           8           6  0.46679765379857058     
           9           6  0.55918031326376760     
          10           6  0.53656681259653083     
          11           6  0.47625360373337638     
          12           6  0.27499467573238051     
          13           6 -0.19735848232610803     
          14           6 -0.49451990186051215     
          15           6 -0.26182571274567495     
          16           6  0.37747429961365148     
          17           6  0.37747429961365148     
           0           7  0.45308608118933369     
           1           7  0.45308608118933369     
           2           7 -0.48177318697322652     
           3           7 -0.81016949267766658     
           4           7 -0.25705155112090367     
           5           7  0.40294681121461362     
           6           7  0.72411188722455300     
           7           7  0.85384230816937223     
           8           7  0.88183659905230283     
           9           7  0.83675457270921749     
          10           7  0.82816101456545399     
          11           7  0.60434824371494589     
          12           7  0.21588043647721239     
          13           7 -0.46029628313191007     
          14           7 -0.87311581471171473     
          15           7 -0.50014899375785826     
          16           7  0.48697361869610656     
          17           7  0.48697361869610656     
           0           8  0.58483661689477362     
           1           8  0.58483661689477362     
           2           8 -0.58088746809336467     
           3           8 -0.97788625000989660     
           4           8 -0.33792623872046917     
           5           8  0.40846595030656574     
           6           8  0.82024782112081884     
           7           8  0.92979221577021909     
           8           8   1.0080111116618209     
           9           8  0.93367589375613480     
          10           8  0.96260660311949042     
          11           8  0.72730728353070506     
          12           8  0.28826559295378584     
          13           8 -0.48571424196421104     
          14           8  -1.0242196073804983     
          15           8 -0.58314082907669007     
          16           8  0.60748430435294820     
          17           8  0.60748430435294820     
           0           9  0.49492340157783621     
           1           9  0.49492340157783621     
           2           9 -0.69003834559322808     
           3           9  -1.1145560326679265     
           4           9 -0.46785500784517786     
           5           9  0.36791708837789394     
           6           9  0.75191156560527639     
           7           9  0.96120419717059513     
           8           9  0.97902405042303975     
           9           9  0.99751127827585595     
          10           9  0.97690198280530072     
          11           9  0.79851074928837107     
          12           9  0.34416541321155947     
          13           9 -0.47226136654193207     
          14           9 -0.99202368256410056     
          15           9 -0.56705197224543824     
          16           9  0.67483505387208698     
          17           9  0.67483505387208698     
           0          10  0.40218752252112933     
           1          10  0.40218752252112933     
           2          10 -0.62315676941583698     
           3          10 -0.93085978315165885     
           4          10 -0.30822469967252952     
           5          10  0.32607584171411003     
           6          10  0.62673351179061021     
           7          10  0.83047581745738341     
           8          10  0.79969722752240147     
           9          10  0.85819607561005284     
          10          10  0.79373971784074082     
          11          10  0.64011554460890274     
          12          10  0.18493237755224889     
          13          10 -0.41911549177337215     
          14          10 -0.79570590455322454     
          15          10 -0.47525301578725559     
          16          10  0.61223053038512998     
          17          10  0.61223053038512998     
           0          11  0.34205564532462751     
           1          11  0.34205564532462751     
           2          11 -0.33266302335624631     
           3          11 -0.60282059953577249     
           4          11 -0.23747014044753639     
           5          11  0.26754312459948332     
           6          11  0.50741150950542602     
           7          11  0.52766786457767623     
           8          11  0.57291130198990237     
           9          11  0.53683295523655683     
          10          11  0.52533483283703419     
          11          11  0.41441764553546956     
          12          11  0.15966497110832437     
          13          11 -0.36864100721176241     
          14          11 -0.68860133805799473     
          15          11 -0.42133456494957255     
          16          11  0.34059495956963004     
          17          11  0.34059495956963004     
           0          12  0.16218575162616861     
           1          12  0.16218575162616861     
           2          12 -0.12362123625646596     
           3          12 -0.19895048014867289     
           4          12  -2.7163136727910153E-003
           5          12  0.11678012730570532     
           6          12  0.25667987180542617     
           7          12  0.17471254094958094     
           8          12  0.26755920822114254     
           9          12  0.16039691376834725     
          10          12  0.16031588063449687     
          11          12   7.0487778629456987E-002
          12          12 -0.10205808721592155     
          13          12 -0.19964311756887382     
          14          12 -0.27752193700939770     
          15          12 -0.18531498135534200     
          16          12  0.12103293586219169     
          17          12  0.12103293586219169     
           0          13 -0.14345734714064712     
           1          13 -0.14345734714064712     
           2          13   1.2903121742363549E-002
           3          13  0.10501357355078345     
           4          13  -4.8033575167379980E-002
           5          13 -0.11751122301769608     
           6          13 -0.18443613864199437     
           7          13 -0.19635839302413133     
           8          13 -0.19707137471668881     
           9          13 -0.14588749681474680     
          10          13 -0.15627975764712784     
          11          13  -7.9173087011999932E-002
          12          13   2.8959259672042242E-002
          13          13  0.10628477461495198     
          14          13  0.18397916400632658     
          15          13   9.2846796476132060E-002
          16          13  -6.1011093373649156E-002
          17          13  -6.1011093373649156E-002
           0          14 -0.35460919514909961     
           1          14 -0.35460919514909961     
           2          14  0.25225716465054060     
           3          14  0.52112684997641301     
           4          14  0.19205197209079988     
           5          14 -0.19134487977073589     
           6          14 -0.41891183975797619     
           7          14 -0.46346652610727984     
           8          14 -0.52052317772698120     
           9          14 -0.46718503867154282     
          10          14 -0.53153234963783214     
          11          14 -0.40569405478718951     
          12          14 -0.20453313475576379     
          13          14  0.23127584487460578     
          14          14  0.59499339700751852     
          15          14  0.31639111213897481     
          16          14 -0.29421152257434174     
          17          14 -0.29421152257434174     
           0          15 -0.46523308728456292     
           1          15 -0.46523308728456292     
           2          15  0.48935685277684626     
           3          15  0.82183660431870753     
           4          15  0.26580489083257558     
           5          15 -0.32894023605877937     
           6          15 -0.65102919699834694     
           7          15 -0.77552097267088382     
           8          15 -0.81583126338250644     
           9          15 -0.77938053679672759     
          10          15 -0.78861004715140814     
          11          15 -0.60160364238562403     
          12          15 -0.20870432688461654     
          13          15  0.38621229820724967     
          14          15  0.81802434559166215     
          15          15  0.44746655490129245     
          16          15 -0.51753513866329537     
          17          15 -0.51753513866329537     
           0          16 -0.56249241197897570     
           1          16 -0.56249241197897570     
           2          16  0.58972985251693599     
           3          16   1.0056512449596737     
           4          16  0.35953922769050489     
           5          16 -0.34323459836331338     
           6          16 -0.72291003140874555     
           7          16 -0.87420565717078158     
           8          16 -0.92059971300854215     
           9          16 -0.90154519789244481     
          10          16 -0.91412533310544608     
          11          16 -0.73757072668002688     
